2022-02-16 08:35:29,940 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'digest': '0bba9aeaf43594471699a57899156772', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'versionIndex': 0}}, 'version': 'v0'}
2022-02-16 08:35:29,941 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:35:29,941 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:35:30,457 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'digest': '0bba9aeaf43594471699a57899156772', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'versionIndex': 0}}, 'version': 'v0'}
2022-02-16 08:35:30,457 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:35:33,388 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:35:33,389 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:35:33,653 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:35:33,653 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:35:33,656 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
2022-02-16 08:35:33,657 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
2022-02-16 08:35:34,184 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'digest': '0bba9aeaf43594471699a57899156772', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzMzODg=', 'versionIndex': 0}}, 'version': 'v0'}
2022-02-16 08:35:34,185 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:35:34,855 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: stop_status
2022-02-16 08:35:34,856 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: stop_status
